average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,10,0,0,NHL,19,9,4,0,13,1,0,0,0,1985-86,BUF,1,9,[],7.7,,32
,3,0,0,NHL,20,3,0,-2,6,0,0,0,0,1986-87,BUF,0,3,[],0.0,,16
,23,1,1,NHL,21,17,10,7,34,2,0,2,1,1987-88,BUF,3,20,[],8.8,,37
,1,0,0,NHL,22,1,4,-1,12,0,0,0,0,1988-89,BUF,0,1,[],0.0,,14
,37,2,2,NHL,23,16,6,0,86,10,1,1,7,1989-90,HAR,13,24,[],15.1,,50
,11,0,0,NHL,24,7,8,0,57,4,0,0,0,1990-91,HAR,4,7,[],7.0,,41
,47,1,3,NHL,25,23,14,18,149,14,1,0,6,1991-92,HAR,18,29,[],12.1,,74
,27,4,2,NHL,26,8,14,-14,169,11,3,2,1,1992-93,TBL,16,11,[],9.5,,77
,25,2,1,NHL,27,11,23,8,136,11,1,1,0,1993-94,TBL,13,12,[],9.6,,76
,11,0,0,NHL,28,6,4,-3,36,4,0,0,1,1994-95,TBL,4,7,[],11.1,,36
,19,1,0,NHL,29,11,2,0,104,8,0,0,0,1995-96,TBL,8,11,[],7.7,,64
,19,1,3,NHL,30,12,8,1,102,2,0,2,0,1996-97,TBL,5,14,[],4.9,,70
,17,1,1,NHL,31,9,29,-4,105,5,0,2,0,1997-98,TBL,6,11,[],5.7,,72
12:42,6,0,0,NHL,32,4,4,-7,51,2,0,0,0,1998-99,TOT,2,4,[],3.9,597,47
12:39,5,0,0,NHL,32,3,4,-8,40,2,0,0,0,1998-99,TBL,2,3,[],5.0,506,40
12:59,1,0,0,NHL,32,1,0,1,11,0,0,0,0,1998-99,PHI,0,1,[],0.0,91,7
10:10,8,0,1,NHL,33,5,4,-3,57,1,0,1,0,1999-00,TOT,2,6,[],3.5,559,55
10:29,5,0,1,NHL,33,3,0,-2,38,1,0,0,0,1999-00,PHI,2,3,[],5.3,377,36
9:33,3,0,0,NHL,33,2,4,-1,19,0,0,1,0,1999-00,NYI,0,3,[],0.0,182,19
