assists,year,games_played,points,goals,team,age,pim,plus_minus,league
0,1919-20,6,0,0,Toronto Aura Lee,16,0,0,OHA-Jr.
0,1920-21,3,0,0,Toronto Aura Lee,17,0,0,OHA-Jr.
0,1921-22,6,1,1,Toronto Aura Lee,18,0,0,OHA-Jr.
1,1922-23,9,3,2,Toronto Aura Lee,19,0,0,OHA-Jr.
6,1923-24,9,10,4,Toronto Aura Lee,20,0,0,OHA-Sr.
