average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,39,2,0,NHL,20,19,12,9,127,14,2,0,4,1974-75,NYI,16,23,[],12.6,,77
,5,1,0,NHL,21,2,13,-2,16,2,0,0,1,1975-76,NYI,2,3,[],12.5,,14
,35,5,0,NHL,22,19,30,27,137,16,0,0,0,1976-77,NYI,16,19,[],11.7,,75
,63,8,0,NHL,23,28,31,15,178,28,2,0,5,1977-78,NYI,30,33,[],16.9,,80
,61,2,1,NHL,24,23,48,34,148,25,4,3,5,1978-79,NYI,30,31,"[{'link': '/awards/voting-1979.html#AS', 'name': 'AS-15'}, {'link': '/awards/voting-1979.html#selke', 'name': 'Selke-24'}]",20.3,,0
,40,1,0,NHL,25,17,52,5,155,12,3,0,8,1979-80,NYI,15,25,[],9.7,,73
,76,5,7,NHL,26,31,62,34,195,19,9,2,8,1980-81,NYI,35,41,"[{'link': '/awards/voting-1981.html#AS', 'name': 'AS-4'}, {'link': '/awards/voting-1981.html#selke', 'name': 'Selke-5'}]",17.9,,78
,53,2,2,NHL,27,21,77,27,173,20,5,2,3,1981-82,NYI,27,26,"[{'link': '/awards/voting-1982.html#selke', 'name': 'Selke-13'}]",15.6,,76
,62,3,1,NHL,28,32,55,14,147,14,5,2,8,1982-83,NYI,20,42,[],13.6,,77
,56,2,5,NHL,29,25,75,12,140,12,5,3,6,1983-84,NYI,22,34,"[{'link': '/awards/voting-1984.html#selke', 'name': 'Selke-28'}]",15.7,,78
,20,1,0,NHL,30,12,51,-8,56,7,1,0,0,1984-85,NYI,8,12,[],14.3,,44
,32,5,0,NHL,31,13,36,-7,100,15,2,0,2,1985-86,NYI,17,15,[],17.0,,62
,22,0,3,NHL,32,9,35,-13,93,10,0,0,0,1986-87,LAK,13,9,[],14.0,,78
,18,1,0,NHL,33,6,28,-31,75,6,1,2,3,1987-88,LAK,7,11,"[{'link': '/awards/masterton.html#1988', 'name': None}]",9.3,,72
