year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1991-92,22,0,17,1,0,AHL,9,Rochester Americans,1
1992-93,23,8,6,5,0,AHL,17,Rochester Americans,13
1994-95,25,4,4,0,0,AHL,5,Rochester Americans,4
1995-96,26,13,4,2,0,IHL,17,Cincinnati Cyclones,15
1996-97,27,0,0,0,0,IHL,3,Cincinnati Cyclones,0
1997-98,28,0,2,1,0,IHL,3,Manitoba Moose,1
1998-99,29,3,4,4,0,IHL,5,Manitoba Moose,7
1999-00,30,2,6,1,0,IHL,6,Long Beach Ice Dogs,3
2000-01,31,1,0,2,0,IHL,3,Manitoba Moose,3
2001-02,32,1,4,0,0,AHL,5,Manchester Monarchs,1
