year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1947-48,17,10,20,11,0,QJHL,29,Montreal Jr. Royals,21
1948-49,18,22,71,34,0,QJHL,47,Montreal Jr. Royals,56
1948-49,18,0,0,0,0,QSHL,2,Montreal Royals,0
1949-50,19,24,115,20,0,QJHL,36,2 Teams,44
1949-50,19,0,5,1,0,QJHL,1,Montreal Jr. Royals,1
1949-50,19,24,110,19,0,QJHL,35,Montreal Jr. Canadiens,43
1950-51,20,12,58,22,0,QJHL,33,Montreal Jr. Canadiens,34
1951-52,21,15,32,20,0,QMHL,26,Montreal Royals,35
1952-53,22,2,10,3,0,AHL,6,Buffalo Bisons,5
1953-54,23,0,4,1,0,QHL,2,Montreal Royals,1
