age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
21,,0,0,1,0,NHL,0,0,1951-52,0,0,1,,0,12,,MTL,2
22,SC,0,0,2,0,NHL,0,0,1952-53,0,0,3,,0,13,,MTL,5
23,,0,0,0,0,NHL,11,0,1953-54,0,0,5,,0,8,,MTL,0
24,,0,0,5,0,NHL,0,0,1954-55,0,0,1,,0,22,,MTL,6
25,SC,0,0,6,0,NHL,0,0,1955-56,0,0,3,,0,12,,MTL,9
26,SC,0,0,7,0,NHL,0,0,1956-57,0,0,3,,0,4,,MTL,10
27,SC,0,0,7,0,NHL,10,0,1957-58,0,0,4,,0,4,,MTL,11
28,SC,0,0,0,0,NHL,11,0,1958-59,0,0,5,,0,8,,MTL,0
29,SC,17.6,0,4,6,NHL,8,0,1959-60,0,34,0,,0,4,,MTL,10
30,,23.1,0,1,1,NHL,6,0,1960-61,0,13,3,,0,4,,MTL,4
31,,15.4,0,2,4,NHL,6,0,1961-62,0,26,4,,0,8,,MTL,6
32,,0.0,0,1,0,NHL,5,0,1962-63,0,14,0,,0,2,,MTL,1
34,,25.0,0,1,2,NHL,5,0,1964-65,0,4,1,,0,6,,TOR,2
37,,13.2,5,7,-1,NHL,0,0,1967-68,1,53,7,,2,15,,STL,14
