age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
23,,0.0,0,0,-4,NHL,5,0,1974-75,0,13,0,,0,0,,VAN,0
24,,0,0,0,-2,NHL,1,0,1975-76,0,0,0,,0,2,,VAN,0
26,,33.3,1,0,1,NHL,1,0,1977-78,0,3,1,,0,0,,ATF,1
27,,50.0,0,0,-3,NHL,2,0,1978-79,0,2,1,,1,0,,ATF,1
28,,0.0,0,1,1,NHL,4,0,1979-80,0,1,0,,0,2,,BOS,1
29,,50.0,0,1,3,NHL,3,0,1980-81,0,4,2,,0,2,,BOS,3
