average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,1,0,0,NHL,22,1,147,-7,17,0,0,0,0,1996-97,NYR,0,1,[],0.0,,40
,3,0,0,NHL,23,3,92,-3,17,0,0,0,0,1997-98,NYR,0,3,[],0.0,,39
10:15,3,0,0,NHL,24,3,23,1,2,0,0,0,0,1998-99,NYI,0,3,[],0.0,92,9
17:43,9,0,0,NHL,25,5,196,-5,55,2,0,2,0,1999-00,NYI,2,7,[],3.6,1187,67
16:24,4,0,0,NHL,26,2,106,-18,21,2,0,0,0,2000-01,NYI,2,2,[],9.5,738,45
11:09,7,1,0,NHL,27,5,176,-2,34,2,0,0,0,2001-02,NYI,2,5,[],5.9,825,74
11:50,5,0,0,NHL,28,3,124,-7,31,1,0,1,0,2002-03,NYI,1,4,[],3.2,710,60
11:44,8,0,0,NHL,29,6,189,-5,24,2,0,0,0,2003-04,NYI,2,6,[],8.3,845,72
6:33,2,0,0,NHL,31,1,124,1,19,1,0,0,0,2005-06,TOT,1,1,[],5.3,327,50
7:48,1,0,0,NHL,31,1,37,1,11,0,0,0,0,2005-06,FLA,0,1,[],0.0,180,23
5:28,1,0,0,NHL,31,0,87,0,8,1,0,0,0,2005-06,PIT,1,0,[],12.5,148,27
0:42,0,0,0,NHL,32,0,5,0,0,0,0,0,0,2006-07,PIT,0,0,[],0,1,1
