shotsPercentage,year,pim,even_strength_assists,total_ice_time,shorthanded_assists,shots,power_play_assists,even_strength_goals,plus_minus,assists,team,goals,age,game_winning_goals,league,shorthanded_goals,average_ice_time,games_played,points,awards,power_play_goals
0,1937-38,2,0,,0,0,0,0,0,1,NYR,0,22,0,NHL,0,,8,1,[],0
0,1938-39,22,0,,0,0,0,0,0,19,NYR,10,23,0,NHL,0,,0,29,[],0
0,1939-40,57,0,,0,0,0,0,0,18,NYR,13,24,0,NHL,0,,48,31,[],0
0,1940-41,20,0,,0,0,0,0,0,10,NYR,8,25,0,NHL,0,,44,18,[],0
0,1941-42,19,0,,0,0,0,0,0,10,TOT,7,26,0,NHL,0,,0,17,[],0
0,1941-42,0,0,,0,0,0,0,0,0,DET,0,26,0,NHL,0,,7,0,[],0
0,1941-42,19,0,,0,0,0,0,0,10,BOS,7,26,0,NHL,0,,43,17,[],0
0,1942-43,4,0,,0,0,0,0,0,6,TOT,8,27,0,NHL,0,,42,14,[],0
0,1942-43,0,0,,0,0,0,0,0,0,BOS,0,27,0,NHL,0,,3,0,[],0
0,1942-43,4,0,,0,0,0,0,0,6,MTL,8,27,0,NHL,0,,39,14,[],0
0,1943-44,15,0,,0,0,0,0,0,22,NYR,18,28,0,NHL,0,,50,40,[],0
0,1944-45,20,0,,0,0,0,0,0,16,MTL,20,29,0,NHL,0,,48,36,[],0
0,1945-46,4,0,,0,0,0,0,0,11,MTL,7,30,0,NHL,0,,45,18,[],0
