even_strength_goals,assists,team,goals,pim,age,game_winning_goals,total_ice_time,league,shorthanded_goals,shots,average_ice_time,year,games_played,shotsPercentage,win,power_play_goals,points,plus_minus
0,0,NYR,0,0,22,0,,NHL,0,0,,1937-38,1,0,,0,0,0
0,0,NYR,1,9,23,0,,NHL,0,0,,1938-39,7,0,,0,1,0
0,4,NYR,2,2,24,0,,NHL,0,0,,1939-40,0,0,SC,0,6,0
0,0,NYR,0,0,25,0,,NHL,0,0,,1940-41,3,0,,0,0,0
0,1,BOS,0,0,26,0,,NHL,0,0,,1941-42,5,0,,0,1,0
0,0,MTL,1,4,27,0,,NHL,0,0,,1942-43,5,0,,0,1,0
0,1,MTL,1,4,29,0,,NHL,0,0,,1944-45,6,0,,0,2,0
0,2,MTL,4,2,30,0,,NHL,0,0,,1945-46,9,0,SC,0,6,0
