assists,team,goals,year,games_played,points,pim,age,plus_minus,league
2,Kitchener Empires,6,1932-33,5,8,4,17,0,OHA-B
1,Sudbury Cub Wolves,5,1933-34,2,6,2,18,0,NOJHA
0,Sudbury Cub Wolves,2,1934-35,3,2,8,19,0,NOJHA
1,Falconbridge Falcons,6,1935-36,13,7,4,20,0,Al-Cup
3,Pittsburgh Hornets,2,1946-47,12,5,12,31,0,AHL
4,Kitchener Dutchmen,2,1947-48,9,6,8,32,0,OHA-Sr.
