year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2006-07,15,0,2,1,-2,WHL,4,Regina Pats,1
2006-07,15,14,140,11,0,SMHL,42,Regina Pat Canadians Midget AAA,25
2007-08,16,8,73,5,4,WHL,62,Regina Pats,13
2007-08,16,4,20,2,0,WHC-17,6,Canada Western U17,6
2008-09,17,10,140,5,-15,WHL,71,Regina Pats,15
2008-09,17,0,6,1,0,WJC-18,6,Canada U18,1
2009-10,18,15,110,16,-18,WHL,57,Regina Pats,31
2009-10,18,0,0,0,0,AHL,1,Hershey Bears,0
2010-11,19,18,140,34,-11,WHL,70,Regina Pats,52
2010-11,19,0,5,0,-1,AHL,2,Hershey Bears,0
2011-12,20,0,7,0,0,ECHL,2,South Carolina Stingrays,0
2011-12,20,6,85,9,-4,AHL,65,Hershey Bears,15
2012-13,21,15,94,15,6,AHL,75,Hershey Bears,30
2013-14,22,0,44,2,-4,AHL,17,Hershey Bears,2
2014-15,23,4,121,4,-6,AHL,64,Hershey Bears,8
2015-16,24,11,90,16,6,AHL,58,Hershey Bears,27
2016-17,25,10,121,10,-1,AHL,71,Hershey Bears,20
