year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1930-31,16,0,0,0,0,OHA-Jr.,2,Toronto Native Sons,0
1931-32,17,0,2,1,0,OHA-Jr.,3,Toronto Nationals,1
1931-32,17,0,0,0,0,TMHL,2,Toronto City Services,0
1932-33,18,3,8,1,0,OHA-Jr.,5,West Toronto Nationals,4
1932-33,18,6,10,1,0,TMHL,5,Toronto City Services,7
1932-33,18,7,10,2,0,M-Cup,6,West Toronto Nationals,9
1933-34,19,0,0,1,0,OHA-Jr.,1,Toronto Young Rangers,1
1933-34,19,11,26,4,0,TMHL,9,Toronto City Services,15
1933-34,19,2,4,0,0,M-Cup,2,Toronto Young Rangers,2
1934-35,20,4,17,4,0,TIHL,7,Toronto City Services,8
1934-35,20,3,2,1,0,OHA-Sr.,6,Toronto All-Stars,4
1934-35,20,11,6,3,0,Al-Cup,6,Toronto All-Stars,14
1935-36,21,0,0,0,0,IHL,3,Syracuse Stars,0
1936-37,22,3,0,3,0,IAHL,9,Syracuse Stars,6
