average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,5,0,0,NHL,20,5,4,-10,15,0,0,0,0,1979-80,NYR,0,5,[],0.0,,17
,1,0,0,NHL,23,1,4,0,5,0,0,0,0,1982-83,NYR,0,1,[],0.0,,5
,10,0,0,NHL,24,7,31,-2,18,2,0,1,0,1983-84,EDM,2,8,[],11.1,,45
,2,0,0,NHL,26,2,2,0,3,0,0,0,0,1985-86,NJD,0,2,[],0.0,,2
,7,0,0,NHL,28,5,12,8,22,2,0,0,0,1987-88,NJD,2,5,[],9.1,,24
,12,1,1,NHL,29,4,14,-7,59,6,0,1,0,1988-89,NJD,7,5,[],11.9,,55
,6,0,0,NHL,30,3,4,2,18,3,0,0,0,1989-90,NJD,3,3,[],16.7,,19
,16,0,0,NHL,31,11,27,9,45,5,0,0,0,1990-91,NJD,5,11,[],11.1,,49
,10,1,1,NHL,32,2,16,0,38,6,0,1,0,1991-92,NJD,7,3,[],18.4,,44
,17,1,2,NHL,33,5,20,-16,65,7,0,0,3,1992-93,LAK,9,8,[],13.8,,81
,28,1,3,NHL,34,11,71,0,98,12,0,2,0,1993-94,LAK,15,13,[],15.3,,77
,16,0,1,NHL,35,8,12,-9,64,6,0,1,0,1994-95,LAK,7,9,[],10.9,,48
,9,2,1,NHL,36,3,18,-13,45,5,0,0,0,1995-96,TOT,6,3,[],13.3,,55
,7,2,1,NHL,36,2,18,-8,35,4,0,0,0,1995-96,LAK,5,2,[],14.3,,35
,0,0,0,NHL,36,0,0,-1,1,0,0,0,0,1995-96,CGY,0,0,[],0.0,,7
,2,0,0,NHL,36,1,0,-4,9,1,0,0,0,1995-96,NYI,1,1,[],11.1,,13
