assists,year,games_played,points,goals,team,age,pim,plus_minus,league
0,1948-49,1,2,2,Fort William Rangers,16,0,0,TBJHL
2,1948-49,5,4,2,Port Arthur Bruins,16,1,0,M-Cup
4,1949-50,5,8,4,Fort William Rangers,17,15,0,TBJHL
10,1950-51,5,14,4,Oshawa Generals,18,5,0,OHA-Jr.
