power_play_goals,games_played,points,game_winning_goals,league,year,age,goals,team,average_ice_time,assists,pim,plus_minus,shorthanded_goals,shots,total_ice_time,win,shotsPercentage,even_strength_goals
0,1,0,0,NHL,1921-22,20,0,OTS,,0,0,0,0,0,,,0,0
0,2,0,0,NHL,1926-27,25,0,NYR,,0,4,0,0,0,,,0,0
0,0,0,0,NHL,1927-28,26,0,NYR,,0,2,0,0,0,,SC,0,0
0,0,1,0,NHL,1928-29,27,1,NYR,,0,0,0,0,0,,,0,0
0,3,2,0,NHL,1929-30,28,1,NYR,,1,0,0,0,0,,,0,0
0,4,2,0,NHL,1930-31,29,0,NYR,,2,0,0,0,0,,,0,0
0,0,0,0,NHL,1931-32,30,3,NYR,,0,0,0,0,0,,,0,0
0,8,4,0,NHL,1932-33,31,2,NYR,,2,6,0,0,0,,SC,0,0
0,2,0,0,NHL,1933-34,32,0,NYR,,0,0,0,0,0,,,0,0
0,4,3,0,NHL,1934-35,33,0,NYR,,3,0,0,0,0,,,0,0
0,9,5,0,NHL,1936-37,35,2,NYR,,3,0,0,0,0,,,0,0
