assists,team,goals,year,games_played,points,pim,age,plus_minus,league
8,Toronto Marlboros,4,1960-61,36,12,58,17,0,OHA-Jr.
10,Toronto Marlboros,7,1961-62,31,17,56,18,0,OHA-Jr.
0,Pittsburgh Hornets,0,1961-62,1,0,0,18,0,AHL
8,Toronto Marlboros,12,1962-63,16,20,23,19,0,OHA-Jr.
25,Toronto Marlboros,15,1963-64,54,40,71,20,0,OHA-Jr.
0,Rochester Americans,0,1964-65,2,0,0,21,0,AHL
43,Tulsa Oilers,27,1964-65,67,70,65,21,0,CPHL
46,Tulsa Oilers,20,1965-66,70,66,97,22,0,CPHL
26,Tulsa Oilers,14,1966-67,70,40,84,23,0,CPHL
30,Tulsa Oilers,20,1967-68,54,50,96,24,0,CPHL
1,Vancouver Canucks,1,1968-69,3,2,2,25,0,WHL
19,Tulsa Oilers,26,1968-69,69,45,89,25,0,CHL
18,Oklahoma City Blazers,17,1976-77,42,35,22,33,0,CHL
