assists,team,goals,year,games_played,points,pim,age,plus_minus,league
1,HC Sparta Praha,1,1994-95,5,2,0,18,0,CzRep
4,HC Sparta Praha,1,1995-96,12,5,0,19,0,CzRep
0,HC Sparta Praha,0,1996-97,6,0,0,20,0,CzRep
6,HC Sparta Praha,2,1997-98,11,8,8,21,0,CzRep
2,HC Sparta Praha,1,1998-99,6,3,0,22,0,CzRep
3,HC Sparta Praha,2,1999-00,8,5,10,23,0,CzRep
9,HC Sparta Praha,2,2000-01,13,11,12,24,0,CzRep
6,HC Sparta Praha,9,2001-02,13,15,4,25,0,CzRep
8,Kloten Flyers,3,2003-04,8,11,6,27,0,Swiss
0,Ak Bars Kazan,0,2004-05,1,0,0,28,0,Russia
6,HC Sparta Praha,10,2005-06,17,16,10,29,0,CzRep
12,HC Sparta Praha,4,2006-07,16,16,38,30,0,CzRep
2,Linkopings HC,1,2008-09,7,3,6,32,0,Sweden
4,Linkopings HC,4,2009-10,12,8,2,33,0,Sweden
4,Linkopings HC,1,2010-11,7,5,0,34,0,Sweden
2,HC Sparta Praha,0,2012-13,7,2,0,36,0,CzRep
