assists,team,goals,year,games_played,points,pim,age,plus_minus,league
2,HC Sparta Praha,0,1994-95,4,2,0,18,0,CzRep
1,HC Sparta Praha,3,1995-96,18,4,6,19,0,CzRep
2,2 Teams,3,1995-96,9,5,2,19,0,CzRep-2
1,Slovan Usti nad Labem,1,1995-96,3,2,2,19,0,CzRep-2
1,H+S Beroun,2,1995-96,6,3,0,19,0,CzRep-2
18,HC Sparta Praha,8,1996-97,48,26,12,20,0,CzRep
0,Slavia Becherovka Karlovy Vary,1,1996-97,3,1,0,20,0,CzRep-2
19,HC Sparta Praha,18,1997-98,51,37,24,21,0,CzRep
24,HC Sparta Praha,9,1998-99,41,33,22,22,0,CzRep
37,HC Sparta Praha,20,1999-00,49,57,51,23,0,CzRep
17,HC Sparta Praha,12,2000-01,45,29,28,24,0,CzRep
0,Czech Republic,1,2000-01,9,1,2,24,0,WC-A
45,HC Sparta Praha,16,2001-02,52,61,54,25,0,CzRep
5,Czech Republic,1,2001-02,7,6,2,25,5,WC-A
30,Kloten Flyers,18,2002-03,41,48,16,26,0,Swiss
1,Czech Republic,2,2002-03,9,3,6,26,-3,WC-A
23,Kloten Flyers,18,2003-04,43,41,33,27,0,Swiss
1,Czech Republic,0,2003-04,2,1,2,27,2,WC-A
16,Ak Bars Kazan,4,2004-05,36,20,10,28,0,Russia
23,Kloten Flyers,12,2005-06,37,35,18,29,0,Swiss
8,HC Sparta Praha,3,2005-06,9,11,14,29,0,CzRep
4,Czech Republic,2,2005-06,9,6,2,29,2,WC-A
38,HC Sparta Praha,19,2006-07,46,57,46,30,0,CzRep
4,Czech Republic,3,2006-07,7,7,0,30,-1,WC-A
3,Czech Republic,1,2007-08,6,4,2,31,-2,WC-A
43,Linkopings HC,12,2008-09,54,55,16,32,0,Sweden
2,Czech Republic,1,2008-09,7,3,4,32,3,WC-A
10,HC Sparta Praha,5,2009-10,20,15,16,33,0,CzRep
37,Linkopings HC,13,2009-10,41,50,12,33,0,Sweden
4,HC Sparta Praha,1,2010-11,9,5,2,34,0,CzRep
29,Linkopings HC,11,2010-11,43,40,12,34,0,Sweden
17,Linkopings HC,5,2011-12,42,22,6,35,0,Sweden
4,HC Plzen 1929,4,2011-12,13,8,6,35,0,CzRep
35,HC Sparta Praha,16,2012-13,52,51,22,36,0,CzRep
