year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1983-84,16,37,66,66,0,ON-Jr.A,54,Ottawa Jr. Senators,103
1984-85,17,30,63,30,0,OHL,58,Guelph Platers,60
1985-86,18,31,118,61,0,OHL,65,2 Teams,92
1985-86,18,12,55,36,0,OHL,37,Guelph Platers,48
1985-86,18,19,63,25,0,OHL,28,Ottawa 67\'s,44
1986-87,19,28,77,49,0,OHL,66,Ottawa 67\'s,77
1987-88,20,22,127,31,0,AHL,77,Moncton Hawks,53
1988-89,21,32,176,27,0,AHL,72,Moncton Hawks,59
1989-90,22,44,232,26,0,AHL,79,Moncton Hawks,70
1990-91,23,35,108,25,0,AHL,69,2 Teams,60
1990-91,23,14,60,10,0,AHL,35,Moncton Hawks,24
1990-91,23,21,48,15,0,AHL,34,Binghamton Rangers,36
1991-92,24,17,62,18,0,AHL,45,2 Teams,35
1991-92,24,10,36,11,0,AHL,30,Binghamton Rangers,21
1991-92,24,7,26,7,0,AHL,15,St. John\'s Maple Leafs,14
1992-93,25,0,8,1,0,AHL,5,St. John\'s Maple Leafs,1
1993-94,26,24,61,27,0,AHL,38,2 Teams,51
1993-94,26,13,41,16,0,AHL,23,St. John\'s Maple Leafs,29
1993-94,26,11,20,11,0,AHL,15,Saint John Flames,22
1994-95,27,25,93,33,0,AHL,68,Providence Bruins,58
1995-96,28,38,107,37,0,IHL,75,2 Teams,75
1995-96,28,28,53,15,0,IHL,50,Detroit Vipers,43
1995-96,28,10,54,22,0,IHL,25,Las Vegas Thunder,32
1996-97,29,29,108,25,0,IHL,79,Houston Aeros,54
1997-98,30,11,73,17,0,Germany,45,Revier Lowen Oberhausen,28
1998-99,31,19,117,22,3,IHL,80,Chicago Wolves,41
1999-00,32,9,100,24,-1,IHL,79,Chicago Wolves,33
2000-01,33,13,32,22,4,IHL,81,Chicago Wolves,35
2001-02,34,3,7,3,2,AHL,11,Chicago Wolves,6
2001-02,34,22,72,39,4,ECHL,60,Augusta Lynx,61
