shotsPercentage,year,pim,even_strength_assists,total_ice_time,shorthanded_assists,shots,power_play_assists,even_strength_goals,plus_minus,assists,team,goals,age,game_winning_goals,league,shorthanded_goals,average_ice_time,games_played,points,awards,power_play_goals
0,1959-60,12,0,,0,0,0,0,0,2,DET,1,28,0,NHL,0,,27,3,[],0
0,1960-61,2,0,,0,0,0,0,0,0,DET,1,29,0,NHL,0,,3,1,[],0
