year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2000-01,18,0,0,0,0,Russia,4,Lada Togliatti,0
2001-02,19,14,28,9,8,WHL,23,Red Deer Rebels,23
2002-03,20,0,8,0,-1,AHL,9,Norfolk Admirals,0
2003-04,21,0,2,3,-2,AHL,8,Norfolk Admirals,3
2004-05,22,0,0,0,-2,AHL,3,Norfolk Admirals,0
2006-07,24,1,4,1,0,Russia,5,Severstal Cherepovets,2
2007-08,25,2,4,1,0,Russia,8,Severstal Cherepovets,3
2009-10,27,0,2,0,0,KHL,7,Spartak Moscow,0
2010-11,28,0,4,1,0,KHL,6,Yugra Khanty-Mansiisk,1
2011-12,29,1,2,4,0,KHL,12,Metallurg Magnitogorsk,5
2012-13,30,0,0,0,0,KHL,7,Metallurg Magnitogorsk,0
