pim,team,assists,plus_minus,points,league,games_played,year,age,goals
48,John Marshall Rockets,15,0,29,High-MN,22,1981-82,18,14
0,U. of Minnesota-Duluth,0,0,0,WCHA,4,1982-83,19,0
26,U. of Minnesota-Duluth,3,0,6,WCHA,37,1983-84,20,3
25,U. of Minnesota-Duluth,7,0,10,WCHA,47,1984-85,21,3
53,U. of Minnesota-Duluth,16,0,18,WCHA,39,1985-86,22,2
10,United States,0,0,0,WEC-A,8,1985-86,22,0
66,U. of Minnesota-Duluth,8,0,15,WCHA,33,1986-87,23,7
82,United States,19,0,22,Nat-Tm,50,1987-88,24,3
2,United States,3,0,3,Olympics,6,1987-88,24,0
56,Moncton Hawks,8,0,10,AHL,58,1988-89,25,2
37,Moncton Hawks,10,0,12,AHL,70,1989-90,26,2
4,United States,0,0,3,WEC-A,10,1989-90,26,3
24,Skelleftea HC,4,0,7,Sweden-2,34,1990-91,27,3
6,United States,1,0,1,WEC-A,10,1990-91,27,0
20,United States,3,0,4,Nat-Tm,18,1991-92,28,1
6,United States,0,0,0,Olympics,8,1991-92,28,0
20,Skelleftea AIK HK,3,0,7,Sweden-2,29,1992-93,29,4
2,Kansas City Blades,6,0,7,IHL,19,1993-94,30,1
