year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1928-29,22,8,50,4,0,Can-Am,39,Providence Reds,12
1935-36,29,2,0,3,0,Can-Am,6,Philadelphia Ramblers,5
1938-39,32,2,2,3,0,IAHL,21,New Haven Eagles,5
