pim,team,assists,plus_minus,points,league,games_played,year,age,goals
140,St. Michael\'s Buzzers,30,0,38,ON-Jr.B,40,1984-85,16,8
188,Sault Ste. Marie Greyhounds,7,0,8,OHL,50,1985-86,17,1
243,Sault Ste. Marie Greyhounds,8,0,15,OHL,62,1986-87,18,7
150,2 Teams,18,0,18,OHL,50,1987-88,19,0
30,Sault Ste. Marie Greyhounds,2,0,2,OHL,8,1987-88,19,0
120,Cornwall Royals,16,0,16,OHL,42,1987-88,19,0
163,Cornwall Royals,9,0,9,OHL,42,1988-89,20,0
249,Baltimore Skipjacks,4,0,4,AHL,67,1989-90,21,0
112,Baltimore Skipjacks,3,0,3,AHL,38,1990-91,22,0
55,Baltimore Skipjacks,2,0,2,AHL,26,1991-92,23,0
93,Baltimore Skipjacks,2,0,2,AHL,26,1992-93,24,0
96,Hampton Roads Admirals,13,0,16,ECHL,26,1992-93,24,3
67,Binghamton Rangers,6,0,7,AHL,20,1993-94,25,1
