average_ice_time,total_shots,points,game_winning_goals,shorthanded_goals,blocks,league,age,even_strength_assists,faceoff_wins,pim,plus_minus,shots,faceoff_percentage,even_strength_goals,faceoff_loses,power_play_goals,shorthanded_assists,power_play_assists,takeaways,year,team,goals,hits,assists,giveaways,shotsPercentage,total_ice_time,games_played,awards
10:59,0,5,0,0,0,NHL,22,3,0,16,-4,21,0,1,0,1,0,0,0,2005-06,MIN,2,0,3,0,9.5,209,19,[]
7:11,0,0,0,0,0,NHL,23,0,0,4,-1,6,0,0,0,0,0,0,0,2006-07,MIN,0,0,0,0,0.0,65,9,[]
7:50,55,8,1,0,0,NHL,24,4,2,28,-1,38,28.6,4,5,0,0,0,4,2007-08,MIN,4,11,4,3,10.5,219,28,[]
