league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,1,0,21,1,0,0,,MTL,[],0.0,0,0,-1,0,0,1970-71,,0,0,0,0
NHL,16,0,22,7,2,0,,MTL,[],0.0,0,2,-1,0,0,1971-72,,0,0,0,2
NHL,65,7,23,99,46,1,,MTL,[],21.2,19,25,35,21,1,1972-73,,1,22,0,24
NHL,74,2,24,150,54,3,,MTL,[],15.3,20,31,9,23,2,1973-74,,1,34,2,26
NHL,75,3,25,180,52,10,,TOT,[],13.3,17,28,6,24,2,1974-75,,5,28,0,18
NHL,18,0,25,29,3,1,,MTL,[],3.4,1,2,0,1,0,1974-75,,0,4,0,1
NHL,57,3,25,151,49,9,,STL,[],15.2,16,26,6,23,2,1974-75,,5,24,0,17
NHL,75,9,26,207,85,17,,STL,[],20.8,31,42,15,43,0,1975-76,,4,41,5,20
NHL,71,1,27,156,41,11,,STL,[],7.1,8,30,-15,11,0,1976-77,,3,12,0,19
NHL,28,0,30,37,12,0,,STL,[],16.2,6,6,5,6,0,1979-80,,0,0,0,6
NHL,2,0,31,1,0,0,,STL,[],0.0,0,0,0,0,0,1980-81,,0,0,0,0
