age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
19,SC,9.1,3,7,5,NHL,0,0,1979-80,0,33,3,,0,74,,NYI,10
20,SC,23.1,3,1,3,NHL,12,0,1980-81,0,13,3,,0,10,,NYI,4
21,SC,13.5,5,5,6,NHL,0,0,1981-82,2,37,5,,0,57,,NYI,10
22,SC,21.4,7,12,16,NHL,0,0,1982-83,1,42,9,,2,43,,NYI,21
23,,8.3,1,3,-1,NHL,0,0,1983-84,0,12,1,,0,48,,NYI,4
24,,0.0,0,2,-5,NHL,10,0,1984-85,0,13,0,,0,47,,NYI,2
25,,0.0,0,0,1,NHL,3,0,1985-86,0,4,0,,0,16,,NYI,0
26,,3.4,1,0,-3,NHL,14,0,1986-87,0,29,1,,0,26,,NYI,1
27,,0.0,0,0,-1,NHL,5,0,1987-88,0,5,0,,0,21,,CHI,0
28,,21.4,3,1,0,NHL,16,0,1988-89,2,14,3,,0,15,,CHI,4
29,,8.3,1,1,-1,NHL,20,0,1989-90,0,12,1,,0,48,,CHI,2
