giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
8,NHL,44,0,21,12,99,54,10,79,1,497,TOT,10,47.8,[],7.4,4,6,-2,4,11,0,2011-12,2,11:18,0,51,0,5
7,NHL,27,0,21,7,68,36,7,39,1,322,BUF,7,50.0,[],8.3,3,4,-1,3,7,0,2011-12,1,11:56,0,20,0,3
1,NHL,17,0,21,5,31,18,3,40,0,175,VAN,3,44.4,[],5.6,1,2,-1,1,4,0,2011-12,1,10:17,0,31,0,2
20,NHL,39,1,22,8,102,49,11,70,1,526,VAN,10,42.9,[],14.3,5,4,-7,7,6,0,2012-13,4,13:29,2,51,0,3
25,NHL,73,2,23,15,163,91,29,91,0,944,VAN,19,28.6,[],15.4,13,15,-4,14,6,0,2013-14,6,12:56,1,124,0,15
14,NHL,42,3,24,6,92,55,16,88,0,530,VAN,10,0.0,[],18.2,9,6,-5,10,0,0,2014-15,2,12:37,1,81,0,6
15,NHL,36,0,25,3,77,42,8,95,0,448,EDM,11,25.0,[],7.1,3,5,-7,3,1,0,2015-16,6,12:27,0,114,0,5
39,NHL,79,0,26,7,163,110,24,201,0,972,EDM,21,36.4,[],6.4,7,17,4,7,4,0,2016-17,16,12:18,0,101,0,17
