age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
21,,0.0,0,0,1,NHL,4,0,2011-12,0,1,0,19,0,2,2,VAN,0
22,,0.0,0,0,-1,NHL,4,0,2012-13,0,4,0,48,0,4,8,VAN,0
26,,15.8,2,0,1,NHL,13,0,2016-17,2,19,3,175,0,27,40,EDM,3
