assists,year,games_played,points,goals,team,age,pim,plus_minus,league
3,1980-81,3,6,3,Montreal-Concordia,15,4,0,QAAA
3,1981-82,18,4,1,Laval Voisins,16,2,0,QMJHL
11,1982-83,15,15,4,Longueuil Chevaliers,17,35,0,QMJHL
13,1983-84,14,16,3,Longueuil Chevaliers,18,30,0,QMJHL
3,1988-89,6,4,1,Sherbrooke Canadiens,23,2,0,AHL
