bad_start,league,games_played,team,minutes,age,loses,goals_allowed_precentage,points,goals_allowed,games_started,goals_saved_aboved_average,ties,shutouts,wins,assists,good_start_precentages,goals,good_starts,saves_percentage,year,shots_againist,goals_allowed_average,pim,saves
0,ON-Jr.B,24,Brampton Capitals,1145,15,0,0,0,91,0,0,0,0,0,0,0,0,0,0,1990-91,0,4.77,0,0
0,OHL,34,Owen Sound Platers,1732,16,16,0,0,128,0,0,1,0,11,0,0,0,0,0,1991-92,0,4.43,0,0
0,OHL,41,Owen Sound Platers,2362,17,17,0,0,180,0,0,3,0,20,0,0,0,0,0,1992-93,0,4.57,0,0
0,OHL,35,Owen Sound Platers,2004,18,11,0,0,120,0,0,1,1,21,0,0,0,0,0,1993-94,0,3.59,0,0
0,WJC-A,4,Canada,240,18,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1993-94,0,2.50,0,0
0,WJC-A,4,Canada,240,19,0,0,0,14,0,0,0,0,0,0,0,0,0,0,1994-95,0,3.50,0,0
0,OHL,21,2 Teams,1218,19,10,0,0,72,0,0,2,1,8,0,0,0,0,0,1994-95,0,3.55,0,-72
0,OHL,17,Owen Sound Platers,977,19,9,0,0,64,0,0,2,0,5,0,0,0,0,0,1994-95,0,3.93,0,-64
0,OHL,4,Windsor Spitfires,241,19,1,0,0,8,0,0,0,1,3,0,0,0,0,0,1994-95,0,1.99,0,-8
0,IHL,48,Phoenix Roadrunners,2711,20,20,0,0,139,0,0,4,2,22,0,0,0,0,.897,1995-96,1356,3.08,0,1217
0,IHL,44,Phoenix Roadrunners,2441,21,22,0,0,147,0,0,4,0,16,0,0,0,0,.895,1996-97,1400,3.61,0,1253
0,IHL,11,Long Beach Ice Dogs,629,22,2,0,0,31,0,0,1,0,7,0,0,0,0,.897,1997-98,300,2.96,0,269
0,AHL,13,Lowell Lock Monsters,712,28,6,0,0,38,0,0,2,0,2,0,0,0,0,.881,2003-04,318,3.20,16,280
0,AHL,46,2 Teams,2582,29,27,0,0,127,0,0,3,1,14,0,0,0,0,.913,2004-05,1462,2.95,11,1335
0,AHL,30,Springfield Falcons,1697,29,20,0,0,91,0,0,2,0,8,0,0,0,0,.905,2004-05,959,3.22,4,868
0,AHL,16,Utah Grizzlies,885,29,7,0,0,36,0,0,1,1,6,0,0,0,0,.928,2004-05,503,2.44,7,467
0,AHL,32,Philadelphia Phantoms,1743,30,11,0,4,83,0,0,5,1,13,4,0,0,0,.907,2005-06,897,2.86,4,814
0,Germany,51,DEG Metro Stars Dusseldorf,3061,31,0,0,3,119,0,0,0,4,0,3,0,0,0,0,2006-07,0,2.33,8,0
0,Germany,38,DEG Metro Stars Dusseldorf,2146,32,15,0,1,91,0,0,0,0,21,1,0,0,0,0,2007-08,0,2.54,10,0
0,Germany,38,DEG Metro Stars Dusseldorf,2292,33,16,0,4,100,0,0,0,4,21,4,0,0,0,0,2008-09,0,2.62,12,0
