pim,team,assists,plus_minus,points,league,games_played,year,age,goals
30,Belmont Hill High,18,0,20,USHS,31,2009-10,16,2
28,USNTDP Juniors,9,6,10,USHL,36,2010-11,17,1
2,USA U17,5,0,6,WHC-17,5,2010-11,17,1
40,U.S. National U17 Team,16,0,18,USDP,55,2010-11,17,2
6,USNTDP Juniors,10,8,11,USHL,24,2011-12,18,1
2,USA U18,0,5,1,WJC-18,6,2011-12,18,1
22,U.S. National U18 Team,20,0,23,USDP,60,2011-12,18,3
26,Boston Univ.,20,12,23,NCAA,38,2012-13,19,3
16,Boston Univ.,8,-7,11,NCAA,19,2013-14,20,3
2,USA U20,4,1,6,WJC-20,5,2013-14,20,2
36,Boston Univ.,28,32,38,NCAA,41,2014-15,21,10
36,Boston Univ.,13,17,23,NCAA,27,2015-16,22,10
18,Providence Bruins,26,13,32,AHL,70,2016-17,23,6
