league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,20,0,24,3,1,0,,WIN,[],0.0,0,1,-4,0,0,1994-95,,0,19,0,1
NHL,1,0,26,1,0,0,,FLA,[],0.0,0,0,0,0,0,1996-97,,0,5,0,0
