year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1987-88,17,0,28,0,0,QMJHL,19,Hull Olympiques,0
1987-88,17,0,8,0,0,M-Cup,4,Hull Olympiques,0
1988-89,18,0,10,1,0,QMJHL,9,Hull Olympiques,1
1989-90,19,2,65,1,0,QMJHL,11,Hull Olympiques,3
1990-91,20,0,39,3,0,QMJHL,4,St-Hyacinthe Laser,3
1992-93,22,0,22,1,0,AHL,5,Moncton Hawks,1
1993-94,23,2,63,2,0,AHL,12,Adirondack Red Wings,4
1995-96,25,0,34,1,0,AHL,8,Springfield Falcons,1
1996-97,26,0,25,1,0,IHL,6,San Antonio Dragons,1
1997-98,27,0,10,0,0,IHL,1,Manitoba Moose,0
1999-00,29,4,28,2,0,WCHL,10,Phoenix Mustangs,6
2000-01,30,0,28,0,0,WCHL,3,Bakersfield Condors,0
2001-02,31,4,96,5,0,QSPHL,18,Laval Chiefs,9
