age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
28,,0.0,0,0,-3,NHL,6,0,2003-04,0,9,0,146,0,10,,NSH,0
30,,5.9,0,3,0,NHL,5,1,2005-06,0,17,1,124,0,4,,NSH,4
31,,0.0,0,2,-1,NHL,5,0,2006-07,0,7,0,123,0,4,,NSH,2
32,,0.0,0,6,3,NHL,13,0,2007-08,0,24,0,321,0,8,43,PHI,6
33,,0.0,0,1,-3,NHL,6,0,2008-09,0,10,0,158,0,12,22,PHI,1
34,,2.2,1,10,6,NHL,0,0,2009-10,0,45,1,612,0,20,74,PHI,11
35,,4.3,1,5,3,NHL,11,0,2010-11,0,23,1,274,0,14,45,PHI,6
36,,9.1,0,3,1,NHL,11,0,2011-12,0,11,1,222,1,23,21,PHI,4
38,,0.0,0,1,-2,NHL,7,0,2013-14,0,6,0,140,0,4,17,PHI,1
39,SC,0.0,0,0,1,NHL,18,0,2014-15,0,6,0,156,0,10,12,CHI,0
