year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1943-44,19,0,2,0,0,MCHL,2,Montreal Army,0
1944-45,20,0,2,0,0,MCHL,3,Montreal Army,0
1945-46,21,2,22,2,0,QSHL,9,Montreal Royals,4
1951-52,27,2,4,7,0,QMHL,18,Chicoutimi Sagueneens,9
1952-53,28,2,17,6,0,QMHL,20,Chicoutimi Sagueneens,8
1953-54,29,0,4,0,0,QHL,7,Chicoutimi Sagueneens,0
1954-55,30,2,8,4,0,QHL,11,Shawinigan Cataracts,6
1954-55,30,2,4,2,0,Ed-Cup,7,Shawinigan Cataractes,4
1955-56,31,1,10,2,0,QHL,11,Trois-Rivieres/Shawinigan,3
1956-57,32,0,6,5,0,QHL,10,Quebec Aces,5
1956-57,32,1,6,0,0,Ed-Cup,6,Quebec Aces,1
1957-58,33,1,6,2,0,QHL,13,Quebec Aces,3
1959-60,35,0,2,4,0,OHA-Sr.,14,Windsor Bulldogs,4
1960-61,36,0,7,1,0,EHL,4,Clinton Comets,1
