even_strength_goals,assists,team,goals,pim,age,game_winning_goals,total_ice_time,league,shorthanded_goals,shots,average_ice_time,year,games_played,shotsPercentage,win,power_play_goals,points,plus_minus
1,1,EDM,1,8,26,1,,NHL,0,11,,1987-88,12,9.1,SC,0,2,-3
0,1,PIT,0,4,27,0,,NHL,0,5,,1988-89,8,0.0,,0,1,0
1,0,TOR,1,4,28,1,,NHL,0,6,,1989-90,3,16.7,,0,1,-2
0,0,BUF,2,2,30,0,,NHL,0,9,,1991-92,7,22.2,,2,2,-4
1,1,BUF,1,18,31,0,,NHL,0,5,,1992-93,8,20.0,,0,2,1
1,0,BUF,1,6,32,1,,NHL,0,8,,1993-94,7,12.5,,0,1,1
0,2,BUF,0,2,33,0,,NHL,0,1,,1994-95,5,0.0,,0,2,2
0,2,COL,0,2,34,0,,NHL,0,2,,1995-96,13,0.0,SC,0,2,3
