average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,1,0,0,NHL,24,1,104,3,14,0,0,0,0,1995-96,BUF,0,1,[],0.0,,31
,8,0,0,NHL,25,6,225,12,34,1,0,1,0,1996-97,BUF,1,7,[],2.9,,77
,4,0,0,NHL,26,3,165,5,26,1,0,0,0,1997-98,BUF,1,3,[],3.8,,69
18:31,13,1,0,NHL,27,9,137,-6,59,3,0,1,0,1998-99,NSH,3,10,[],5.1,1463,79
17:17,7,1,0,NHL,28,4,166,-11,40,2,1,0,0,1999-00,TOT,3,4,[],7.5,1262,73
17:20,6,0,0,NHL,28,4,97,-13,32,2,0,0,0,1999-00,NSH,2,4,[],6.3,1074,62
17:05,1,1,0,NHL,28,0,69,2,8,0,1,0,0,1999-00,PIT,1,0,[],12.5,188,11
16:30,4,0,0,NHL,29,3,147,18,46,1,0,0,0,2000-01,PIT,1,3,[],2.2,957,58
18:43,6,0,0,NHL,30,2,170,9,58,2,0,1,1,2001-02,CGY,2,4,[],3.4,1479,79
19:51,17,1,0,NHL,31,13,126,5,62,3,0,0,1,2002-03,CGY,3,14,[],4.8,1370,69
14:31,5,0,0,NHL,32,4,88,-10,34,0,0,1,0,2003-04,TOT,0,5,[],0.0,784,54
14:47,5,0,0,NHL,32,4,80,-9,26,0,0,1,0,2003-04,CAR,0,5,[],0.0,636,43
13:26,0,0,0,NHL,32,0,8,-1,8,0,0,0,0,2003-04,COL,0,0,[],0.0,148,11
7:15,7,1,0,NHL,34,5,54,2,15,1,0,0,1,2005-06,COL,1,6,[],6.7,297,41
