pim,team,assists,plus_minus,points,league,games_played,year,age,goals
28,Cushing Academy Penguins,33,0,44,High-MA,36,1996-97,18,11
49,Boston College Eagles,21,0,28,H-East,40,1997-98,19,7
34,Boston College Eagles,23,0,32,H-East,43,1998-99,20,9
40,Boston College Eagles,23,0,27,H-East,42,1999-00,21,4
28,Boston College Eagles,18,0,23,H-East,42,2000-01,22,5
18,2 Teams,16,-6,22,AHL,59,2001-02,23,6
18,Providence Bruins,10,-12,15,AHL,49,2001-02,23,5
0,Hamilton Bulldogs,6,6,7,AHL,10,2001-02,23,1
24,Hamilton Bulldogs,12,14,13,AHL,56,2002-03,24,1
18,Toronto Roadrunners,10,-2,15,AHL,56,2003-04,25,5
20,Albany River Rats,11,-1,16,AHL,66,2004-05,26,5
28,Albany River Rats,14,-8,18,AHL,68,2005-06,27,4
14,Providence Bruins,13,4,18,AHL,31,2006-07,28,5
