age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
19,,0,0,0,0,NHL,0,0,1944-45,0,0,2,,0,6,,DET,2
20,,0,0,1,0,NHL,5,0,1945-46,0,0,0,,0,0,,DET,1
21,,0,0,2,0,NHL,5,0,1946-47,0,0,2,,0,10,,DET,4
22,,0,0,1,0,NHL,0,0,1947-48,0,0,3,,0,6,,DET,4
23,,0,0,0,0,NHL,0,0,1948-49,0,0,2,,0,31,,DET,8
24,SC,0,0,4,0,NHL,13,0,1949-50,0,0,4,,0,16,,DET,8
25,,0,0,1,0,NHL,6,0,1950-51,0,0,0,,0,8,,DET,1
26,SC,0,0,2,0,NHL,8,0,1951-52,0,0,0,,0,8,,DET,0
27,,0,0,4,0,NHL,6,0,1952-53,0,0,4,,0,6,,DET,8
28,SC,0,0,4,0,NHL,0,0,1953-54,0,0,4,,0,14,,DET,8
29,SC,0,0,0,0,NHL,11,0,1954-55,0,0,7,,0,12,,DET,19
30,,0,0,3,0,NHL,0,0,1955-56,0,0,6,,0,22,,DET,9
31,,0,0,4,0,NHL,5,0,1956-57,0,0,2,,0,8,,DET,6
33,,0,0,4,0,NHL,6,0,1958-59,0,0,2,,0,13,,CBH,6
34,,20.0,0,1,-3,NHL,4,0,1959-60,0,5,1,,0,0,,CBH,2
39,,27.3,0,0,-4,NHL,7,0,1964-65,0,11,3,,0,34,,DET,3
