pim,team,assists,plus_minus,points,league,games_played,year,age,goals
2,Kansas City Blades,0,0,0,IHL,3,1994-95,24,0
28,Baltimore Bandits,8,0,12,AHL,12,1995-96,25,4
41,Farjestads BK Karlstad,4,0,7,Sweden,8,1996-97,26,3
4,Fort Wayne Komets,2,0,4,IHL,4,1997-98,27,2
4,Fort Wayne Komets,0,0,1,IHL,2,1998-99,28,1
24,Grand Rapids Griffins,12,0,16,IHL,17,1999-00,29,4
18,Grand Rapids Griffins,5,0,6,IHL,10,2000-01,30,1
4,Lokomotiv Yaroslavl,1,0,4,Russia,9,2001-02,31,3
10,Lokomotiv Yaroslavl,6,0,9,Russia,9,2002-03,32,3
2,Lokomotiv Yaroslavl,0,0,1,Russia,3,2003-04,33,1
