average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,0,0,0,NHL,20,0,5,-1,2,0,0,0,0,1982-83,PHI,0,0,[],0.0,,2
,6,0,0,NHL,21,5,98,4,9,1,0,0,0,1983-84,PHI,1,5,[],11.1,,19
,9,1,0,NHL,22,6,165,-3,53,3,0,0,0,1984-85,PHI,3,6,[],5.7,,57
,17,1,0,NHL,23,6,277,7,73,10,0,0,1,1985-86,PHI,10,7,[],13.7,,76
,10,0,0,NHL,24,3,274,-7,53,7,0,0,0,1986-87,PHI,7,3,[],13.2,,62
,17,4,0,NHL,25,5,114,10,41,12,0,0,0,1987-88,PHI,12,5,[],29.3,,47
,5,0,0,NHL,26,5,156,-12,42,0,0,0,0,1988-89,TOT,0,5,[],0.0,,72
,3,0,0,NHL,26,3,100,-8,28,0,0,0,0,1988-89,PHI,0,3,[],0.0,,50
,2,0,0,NHL,26,2,56,-4,14,0,0,0,0,1988-89,EDM,0,2,[],0.0,,22
,6,0,0,NHL,27,6,145,-3,32,0,0,0,0,1989-90,EDM,0,6,[],0.0,,60
,7,0,0,NHL,28,4,160,-7,32,3,0,0,0,1990-91,EDM,3,4,[],9.4,,58
,6,0,0,NHL,29,2,81,-11,50,4,0,0,0,1991-92,PHI,4,2,[],8.0,,70
,2,0,0,NHL,30,2,78,-5,19,0,0,0,0,1992-93,PHI,0,2,[],0.0,,70
,5,0,0,NHL,31,4,137,-12,16,1,0,0,0,1993-94,PHI,1,4,[],6.3,,71
,3,0,0,NHL,32,2,53,-1,8,1,0,0,0,1994-95,PHI,1,2,[],12.5,,28
,4,0,0,NHL,33,1,46,4,8,3,0,0,0,1995-96,SJS,3,1,[],37.5,,37
