power_play_goals,games_played,points,game_winning_goals,league,year,age,goals,team,average_ice_time,assists,pim,plus_minus,shorthanded_goals,shots,total_ice_time,win,shotsPercentage,even_strength_goals
0,2,0,0,NHL,1983-84,21,0,PHI,,0,12,0,0,1,,,0.0,0
0,11,0,0,NHL,1984-85,22,0,PHI,,0,59,-1,0,3,,,0.0,0
0,5,0,0,NHL,1985-86,23,0,PHI,,0,16,-3,0,4,,,0.0,0
0,0,3,0,NHL,1986-87,24,1,PHI,,2,59,1,0,15,,,6.7,1
0,7,1,0,NHL,1987-88,25,1,PHI,,0,27,-4,0,6,,,16.7,1
0,7,0,0,NHL,1988-89,26,0,EDM,,0,6,-2,0,5,,,0.0,0
0,3,0,0,NHL,1989-90,27,0,EDM,,0,0,0,0,2,,SC,0.0,0
0,16,1,0,NHL,1990-91,28,0,EDM,,1,30,-2,0,11,,,0.0,0
0,3,0,0,NHL,1994-95,32,0,PHI,,0,0,0,0,2,,,0.0,0
