bad_start,league,games_played,team,minutes,age,loses,goals_allowed_precentage,points,goals_allowed,games_started,goals_saved_aboved_average,ties,shutouts,wins,assists,good_start_precentages,goals,good_starts,saves_percentage,year,shots_againist,goals_allowed_average,pim,saves
0,QMJHL,11,Verdun Maple Leafs,655,19,6,0,0,34,0,0,0,0,5,0,0,0,0,0,1969-70,0,3.11,0,0
0,M-Cup,8,Verdun Jr. Maple Leafs,474,19,4,0,0,35,0,0,0,0,4,0,0,0,0,0,1969-70,0,4.43,0,0
0,IHL,3,Flint Generals,183,20,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1970-71,0,3.61,0,0
