assists,game_winning_goals,goals,age,average_ice_time,offensive_point_share,defensive_point_share,even_strength_goals,total_ice_time,power_play_assists,positions,overall_point_share,even_strength_assists,team,link,shorthanded_assists,pim,power_play_goals,plus_minus,name,shotsPercentage,year,points,shorthanded_goals,games_played,shots
67,2,24,29,20:52,7.7,1.2,11,1669,27,C,8.9,40,DAL,/players/r/richabr01.html,0,14,13,-12,Brad Richards,8.5,2010,91,0,80,284
42,4,29,24,19:46,6.2,1.5,21,1620,6,LW,7.7,35,DAL,/players/e/erikslo01.html,1,26,6,-4,Loui Eriksson,13.6,2010,71,2,82,214
28,4,27,22,18:12,4.8,1.2,24,1419,8,LW,6.1,19,DAL,/players/n/nealja01.html,1,64,2,-5,James Neal,13.5,2010,55,1,78,200
34,0,19,29,19:32,4.1,1.1,9,1289,15,C,5.2,17,DAL,/players/r/ribeimi01.html,2,38,8,-5,Mike Ribeiro,12.3,2010,53,2,66,155
26,2,20,31,19:10,3.0,1.3,10,1457,10,LW,4.3,16,DAL,/players/m/morrobr01.html,0,69,9,-3,Brenden Morrow,12.9,2010,46,1,76,155
19,3,22,20,14:42,3.4,1.2,20,1206,5,LW,4.6,14,DAL,/players/b/bennja01.html,0,45,2,-1,Jamie Benn,12.1,2010,41,0,82,182
31,1,10,32,24:29,3.2,3.0,3,2008,12,D,6.1,19,DAL,/players/r/robidst01.html,0,70,7,-10,Stephane Robidas,5.0,2010,41,0,82,199
14,2,22,27,16:28,2.8,0.6,13,1202,3,C,3.5,10,DAL,/players/o/ottst01.html,1,153,8,-14,Steve Ott,15.1,2010,36,1,73,146
16,2,14,39,14:18,2.4,0.6,11,844,7,C,3.0,9,DAL,/players/m/modanmi01.html,0,22,3,-6,Mike Modano,12.2,2010,30,0,59,115
16,2,6,26,22:11,1.0,3.5,4,1708,3,D,4.5,12,DAL,/players/d/daleytr01.html,1,25,2,3,Trevor Daley,5.6,2010,22,0,77,107
13,0,4,36,14:45,-0.2,0.5,2,855,2,RW,0.3,11,DAL,/players/l/lehtije01.html,0,8,1,-8,Jere Lehtinen,4.6,2010,17,1,58,87
6,0,9,31,10:55,0.2,1.0,8,852,0,C,1.1,6,DAL,/players/p/peterto01.html,0,6,0,3,Toby Petersen,8.2,2010,15,1,78,110
10,3,5,23,13:52,0.2,0.8,5,694,1,C,1.0,8,DAL,/players/w/wandeto01.html,1,14,0,2,Tom Wandell,5.9,2010,15,0,50,85
12,2,3,23,18:16,0.3,1.3,3,1351,6,D,1.7,6,DAL,/players/n/niskama01.html,0,18,0,-15,Matt Niskanen,2.7,2010,15,0,74,110
11,1,2,35,19:34,-0.2,2.6,2,1546,0,D,2.4,11,DAL,/players/s/skraska01.html,0,24,0,-4,Karlis Skrastins,3.8,2010,13,0,79,53
9,0,2,24,10:40,0.1,0.3,2,469,1,LW,0.4,8,DAL,/players/b/brunnfa01.html,0,10,0,-3,Fabian Brunnstrom,5.3,2010,11,0,44,38
5,2,5,26,11:20,1.0,0.3,5,215,0,RW,1.4,5,DAL,/players/s/segalbr01.html,0,18,0,3,Brandon Segal,16.1,2010,10,0,19,31
9,0,1,23,14:56,0.0,4.1,1,1000,0,D,4.1,8,DAL,/players/f/fistrma01.html,1,69,0,27,Mark Fistric,2.2,2010,10,0,67,46
4,0,5,27,8:37,0.4,0.7,5,396,0,C,1.1,4,DAL,/players/s/suthebr01.html,0,66,0,8,Brian Sutherby,10.2,2010,9,0,46,49
7,0,0,25,19:11,-0.9,2.3,0,1362,1,D,1.5,6,DAL,/players/g/grossni01.html,0,32,0,-3,Nicklas Grossmann,0.0,2010,7,0,71,58
6,0,0,29,7:03,-0.6,0.4,0,444,0,RW,-0.2,6,DAL,/players/b/barchkr01.html,0,130,0,0,Krys Barch,0.0,2010,6,0,63,29
4,0,0,34,58:16,0.0,0.0,0,3088,0,G,9.9,0,DAL,/players/t/turcoma01.html,0,10,0,0,Marty Turco,0.0,2010,4,0,53,1
3,0,0,26,14:06,-0.3,0.5,0,508,1,D,0.2,2,DAL,/players/w/woywije01.html,0,11,0,-6,Jeff Woywitka,0.0,2010,3,0,36,44
2,0,0,29,56:14,0.0,0.0,0,1181,0,G,2.2,0,DAL,/players/a/auldal01.html,0,2,0,0,Alex Auld,,2010,2,0,21,0
0,0,1,27,7:13,0.0,0.1,1,79,0,LW,0.1,0,DAL,/players/p/peterwa01.html,0,2,0,1,Warren Peters,12.5,2010,1,0,11,8
1,0,0,20,12:27,0.1,0.1,0,25,0,D,0.2,1,DAL,/players/l/larseph01.html,0,0,0,1,Philip Larsen,0.0,2010,1,0,2,1
1,0,0,26,55:15,0.0,0.0,0,663,0,G,2.1,0,DAL,/players/l/lehtoka01.html,0,0,0,0,Kari Lehtonen,,2010,1,0,12,0
0,0,0,26,60:00,0.0,0.0,0,60,0,G,0.0,0,DAL,/players/c/climima01.html,0,0,0,0,Matt Climie,,2010,0,0,1,0
0,0,0,26,15:09,-0.1,-0.3,0,121,0,D,-0.4,0,DAL,/players/f/fortuma01.html,0,4,0,-6,Maxime Fortunus,0.0,2010,0,0,8,5
0,0,0,23,8:49,-0.1,0.0,0,18,0,C,0.0,0,DAL,/players/g/gagnoaa01.html,0,0,0,0,Aaron Gagnon,0.0,2010,0,0,2,2
0,0,0,22,8:33,0.0,0.0,0,9,0,C,0.0,0,DAL,/players/l/lindgpe01.html,0,0,0,0,Perttu Lindgren,,2010,0,0,1,0
0,0,0,24,8:09,-0.1,0.1,0,41,0,RW,0.0,0,DAL,/players/s/sawadra01.html,0,0,0,1,Raymond Sawada,0.0,2010,0,0,5,2
0,0,0,21,16:39,0.0,-0.1,0,33,0,D,-0.1,0,DAL,/players/v/vishniv01.html,0,0,0,-2,Ivan Vishnevskiy,0.0,2010,0,0,2,4
0,0,0,25,5:18,-0.1,0.0,0,26,0,LW,-0.1,0,DAL,/players/w/wathifr01.html,0,5,0,0,Francis Wathier,0.0,2010,0,0,5,4
