year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1940-41,16,0,2,0,0,SIHA,2,Dysart Devils,0
1941-42,17,2,4,3,0,SAHA,5,Notre Dame Bantam Hounds,5
1942-43,18,6,10,2,0,RNDHL,6,Regina Commandos,8
1942-43,18,0,0,1,0,M-Cup,2,Regina Commandos,1
1945-46,21,7,6,2,0,PCHL,8,Portland Eagles,9
1946-47,22,7,4,10,0,PCHL,14,Portland Eagles,17
1947-48,23,1,2,1,0,WCSHL,4,Regina Capitals,2
1948-49,24,1,2,1,0,WCSHL,4,Regina Capitals,2
1948-49,24,5,14,14,0,Al-Cup,14,Regina Capitals,19
1950-51,26,1,0,3,0,EAHL,5,New York Rovers,4
1951-52,27,1,2,2,0,QMHL,11,Sherbrooke Saints,3
1952-53,28,7,4,8,0,SSHL,7,Regina Capitals,15
1952-53,28,2,4,8,0,Al-Cup,13,Regina Capitals,10
1954-55,30,0,2,1,0,Exhib.,1,Yorkton Terriers,1
1959-60,35,6,2,7,0,SSHL,9,Regina Capitals,13
1960-61,36,1,0,4,0,SSHL,9,Regina Capitals,5
