bad_start,shutouts,awards,points,goals_allowed_average,goals_saved_aboved_average,shots_againist,league,good_starts,age,good_start_precentages,saves,pim,goals,games_started,goals_allowed_precentage,goals_allowed,saves_percentage,year,team,loses,goalie_point_share,assists,ties,wins,games_played,minutes
0,0,[],2,3.98,1.00,879,NHL,0,20,0,774,4,0,0,99,105,.881,1988-89,TOT,12,4.8,2,5,9,28,1584
0,0,[],1,4.01,4.26,566,NHL,0,20,0,502,2,0,0,94,64,.887,1988-89,LAK,7,3.4,1,3,6,17,957
0,0,[],1,3.92,0,313,NHL,0,20,0,272,2,0,0,0,41,.869,1988-89,NYI,5,1.4,1,2,3,11,627
0,3,[],2,3.39,24.97,1472,NHL,0,21,0,1322,18,0,0,86,150,.898,1989-90,NYI,19,9.9,2,5,19,47,2653
0,0,[],0,3.00,0,60,NHL,0,22,0,54,0,0,0,0,6,.900,1990-91,NYI,1,0.4,0,0,1,2,120
0,0,"[{'link': '/awards/masterton.html#1992', 'name': None}]",2,3.20,13.14,949,NHL,0,23,0,856,8,0,0,88,93,.902,1991-92,NYI,13,6.2,2,5,11,30,1743
0,0,[],1,3.46,-7.32,1066,NHL,0,24,0,936,2,0,0,106,130,.878,1992-93,NYI,15,5.1,1,5,17,39,2253
0,1,[],2,2.73,15.56,844,NHL,0,25,0,771,4,0,0,82,73,.914,1993-94,FLA,8,5.9,2,6,12,28,1603
0,2,[],0,2.64,-0.11,361,NHL,0,26,0,325,0,0,0,100,36,.900,1994-95,FLA,7,2.0,0,2,6,15,819
0,0,[],0,2.96,-5.72,810,NHL,0,27,0,722,12,0,0,107,88,.891,1995-96,FLA,11,3.8,0,3,15,34,1786
0,0,[],1,2.36,7.46,771,NHL,0,28,0,705,13,0,0,90,66,.914,1996-97,FLA,9,4.9,1,9,8,30,1680
0,2,[],1,3.12,-17.74,1240,NHL,0,29,0,1106,16,0,0,115,134,.892,1997-98,TOT,31,5.4,1,3,9,46,2578
0,1,[],0,3.00,0,265,NHL,0,29,0,233,2,0,0,0,32,.879,1997-98,FLA,7,0.8,0,2,2,12,640
0,1,[],1,3.16,-10.58,975,NHL,0,29,0,873,14,0,0,112,102,.895,1997-98,TBL,24,4.6,1,1,7,34,1938
0,0,[],1,2.74,-1.11,682,NHL,0,30,0,618,8,0,0,102,64,.906,1998-99,CHI,8,3.9,1,6,6,27,1403
0,0,[],0,4.49,0,68,NHL,0,31,0,60,0,0,0,0,8,.882,1999-00,CAR,2,0.3,0,0,0,3,107
