year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1971-72,16,3,74,9,0,BCJHL,48,Kamloops Rockets,12
1972-73,17,28,97,90,0,BCJHL,61,Kamloops Rockets,118
1972-73,17,0,0,0,0,WCJHL,1,Calgary Centennials,0
1973-74,18,12,18,43,0,WCJHL,67,Calgary Centennials,55
1974-75,19,3,18,13,0,WCJHL,17,Calgary Centennials,16
1974-75,19,20,54,44,0,WHL,48,New Westminster Bruins,64
1975-76,20,52,86,91,0,WHL,70,New Westminster Bruins,143
1975-76,20,0,0,2,0,CHL,4,Salt Lake Golden Eagles,2
1976-77,21,22,18,48,0,CHL,70,Salt Lake Golden Eagles,70
1977-78,22,3,0,8,0,CHL,14,Phoenix Roadrunners,11
1977-78,22,8,2,9,0,AHL,17,Binghamton Dusters,17
1978-79,23,22,31,66,0,CHL,66,Salt Lake Golden Eagles,88
1979-80,24,22,20,58,0,AHL,78,Adirondack Red Wings,80
1980-81,25,20,46,35,0,AHL,46,Adirondack Red Wings,55
1981-82,26,10,0,23,0,AHL,35,Adirondack Red Wings,33
1982-83,27,10,12,27,0,AHL,45,New Haven Nighthawks,37
