pim,team,assists,plus_minus,points,league,games_played,year,age,goals
56,Team Illinois U16,22,0,39,T1EHL U16,34,2010-11,15,17
4,USA U18,3,7,5,WJC-18,6,2011-12,16,2
14,USA U17,6,0,9,WHC-17,5,2011-12,16,3
53,U.S. National U17 Team,27,0,42,USDP,40,2011-12,16,15
37,USNTDP Juniors,14,11,27,USHL,32,2011-12,16,13
4,U.S. National U18 Team,5,0,13,USDP,18,2011-12,16,8
23,USNTDP Juniors,17,12,24,USHL,21,2012-13,17,7
8,USA U18,4,2,7,WJC-18,7,2012-13,17,3
51,U.S. National U18 Team,32,0,50,USDP,52,2012-13,17,18
22,Michigan,20,13,31,NCAA,35,2013-14,18,11
0,USA U20,0,0,0,WJC-20,5,2014-15,19,0
40,Michigan,12,-3,24,NCAA,34,2014-15,19,12
28,Michigan,47,35,63,NCAA,38,2015-16,20,16
2,USA,2,-1,3,WC,10,2015-16,20,1
22,San Antonio Rampage,17,2,30,AHL,41,2016-17,21,13
