pim,team,assists,plus_minus,points,league,games_played,year,age,goals
54,Revelstoke Bruins,47,0,88,KIJHL,44,1971-72,15,41
92,The Pas Blue Devils,45,0,80,AJHL,50,1972-73,16,35
49,Kamloops Chiefs,16,0,29,WCJHL,67,1973-74,17,13
52,Kamloops Chiefs,20,0,39,WCJHL,36,1974-75,18,19
6,Canada,0,0,1,WJC-A,4,1974-75,18,1
91,Kamloops Chiefs,47,0,98,WCJHL,72,1975-76,19,51
70,Tulsa Oilers,32,0,54,CHL,65,1976-77,20,22
55,Tulsa Oilers,11,0,28,CHL,43,1977-78,21,17
46,Dallas Black Hawks,27,0,45,CHL,44,1978-79,22,18
51,Oklahoma City Stars,40,0,71,CHL,67,1979-80,23,31
89,Oklahoma City Stars,42,0,75,CHL,75,1980-81,24,33
98,Nashville South Stars,30,0,57,CHL,79,1981-82,25,27
55,Springfield Indians,34,0,56,AHL,74,1982-83,26,22
33,Toledo Goaldiggers,20,0,53,IHL,54,1983-84,27,33
22,2 Teams,10,0,15,AHL,16,1984-85,28,5
0,New Haven Nighthawks,2,0,2,AHL,2,1984-85,28,0
22,Springfield Indians,8,0,13,AHL,14,1984-85,28,5
