pim,team,assists,plus_minus,points,league,games_played,year,age,goals
2,Springfield Indians,4,0,8,Can-Am,7,1930-31,23,4
5,London Tecumsehs,0,0,0,IHL,6,1931-32,24,0
2,London Tecumsehs,3,0,5,IHL,6,1932-33,25,2
0,Detroit Olympics,3,0,5,IHL,4,1933-34,26,2
2,Boston Cubs,1,0,2,Can-Am,3,1934-35,27,1
2,Detroit Olympics,4,0,4,IHL,6,1935-36,28,0
0,Springfield Indians,0,0,0,IAHL,5,1936-37,29,0
0,New Haven Eagles,0,0,0,IAHL,2,1937-38,30,0
0,St. Paul Saints,0,0,1,AHA,3,1938-39,31,1
2,St. Paul Saints,3,0,5,AHA,7,1939-40,32,2
0,St. Paul Saints,0,0,0,AHA,4,1940-41,33,0
4,Fort Worth Rangers,3,0,3,AHA,5,1941-42,34,0
