year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1991-92,16,2,10,5,0,OHL,14,Kitchener Rangers,7
1992-93,17,0,2,1,0,OHL,4,Kitchener Rangers,1
1993-94,18,0,4,1,0,OHL,3,Kitchener Rangers,1
1994-95,19,11,18,10,0,OHL,21,Detroit Jr. Red Wings,21
1995-96,20,0,4,1,0,IHL,4,Indianapolis Ice,1
1996-97,21,0,0,0,0,AHL,3,Baltimore Bandits,0
1997-98,22,1,0,0,0,IHL,3,Indianapolis Ice,1
1998-99,23,0,8,0,0,IHL,8,Long Beach Ice Dogs,0
1999-00,24,6,8,8,0,AHL,14,Providence Bruins,14
2000-01,25,6,6,7,0,AHL,17,Providence Bruins,13
2001-02,26,0,2,0,0,AHL,2,Providence Bruins,0
2002-03,27,0,2,6,-2,AHL,9,Bridgeport Sound Tigers,6
2003-04,28,0,2,0,-2,AHL,1,Bridgeport Sound Tigers,0
2005-06,30,3,12,3,1,AHL,16,Grand Rapids Griffins,6
2006-07,31,6,10,5,9,AHL,22,Hamilton Bulldogs,11
