year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1930-31,18,4,4,1,0,N-SSHL,7,Univerity of Saskatchewan,5
1930-31,18,0,0,1,0,N-SJHL,3,Saskatoon Wesleys,1
1931-32,19,4,2,1,0,N-SJHL,4,Saskatoon Wesleys,5
1931-32,19,9,2,2,0,N-SSHL,16,Saskatoon Crescents,11
1932-33,20,13,6,7,0,WCHL,29,Saskatoon Crescents,20
1933-34,21,22,8,8,0,NWHL,33,Vancouver Lions,30
1935-36,23,8,9,7,0,Can-Am,21,Philadelphia Ramblers,15
1936-37,24,24,17,15,0,IAHL,49,Philadelphia Ramblers,39
1937-38,25,24,11,20,0,IAHL,45,Philadelphia Ramblers,44
1938-39,26,8,4,16,0,IAHL,25,Pittsburgh Hornets,24
1939-40,27,12,15,12,0,IAHL,40,Cleveland Barons,24
1940-41,28,17,14,18,0,AHL,44,2 Teams,35
1940-41,28,0,0,0,0,AHL,3,Buffalo Bisons,0
1940-41,28,17,14,18,0,AHL,41,Springfield Indians,35
1941-42,29,7,11,22,0,AHL,59,2 Teams,29
1941-42,29,0,7,8,0,AHL,15,Providence Reds,8
1941-42,29,7,4,14,0,AHL,44,Philadelphia Ramblers,21
