pim,team,assists,plus_minus,points,league,games_played,year,age,goals
12,Thunder Bay Vulcans,15,0,24,Cen-Cup,11,1971-72,17,9
2,St. Catharines Black Hawks,4,0,4,OHA-Jr.,4,1972-73,18,0
2,St. Catharines Black Hawks,0,0,1,M-Cup,3,1973-74,19,1
6,St. Catharines Black Hawks,1,0,1,OMJHL,4,1974-75,20,0
7,Rochester Americans,1,0,3,AHL,7,1975-76,21,2
2,Rochester Americans,1,0,4,AHL,8,1976-77,22,3
6,Rochester Americans,2,0,3,AHL,6,1977-78,23,1
0,Birmingham Bulls,0,0,1,CHL,4,1979-80,25,1
6,New Haven Nighthawks,1,0,1,AHL,4,1980-81,26,0
2,Thunder Bay Twins,3,0,4,CASH,3,1982-83,28,1
20,Thunder Bay Twins,16,0,26,CASH,16,1983-84,29,10
2,Thunder Bay Twins,2,0,5,CASH,9,1987-88,33,3
