league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,69,0,21,0,23,0,,BOS,[],0,0,13,0,10,0,1952-53,,0,36,0,0
NHL,51,0,22,0,13,0,,TOT,[],0,0,8,0,5,0,1953-54,,0,42,0,0
NHL,37,0,22,0,5,0,,BOS,[],0,0,5,0,0,0,1953-54,,0,24,0,0
NHL,14,0,22,0,8,0,,CBH,[],0,0,3,0,5,0,1953-54,,0,18,0,0
NHL,70,0,23,0,27,0,,CBH,[],0,0,18,0,9,0,1954-55,,0,59,0,0
NHL,68,0,24,0,22,0,,TOT,[],0,0,14,0,8,0,1955-56,,0,53,0,0
NHL,40,0,24,0,8,0,,DET,[],0,0,7,0,1,0,1955-56,,0,31,0,0
NHL,28,0,24,0,14,0,,BOS,[],0,0,7,0,7,0,1955-56,,0,22,0,0
NHL,55,0,25,0,38,0,,BOS,[],0,0,23,0,15,0,1956-57,,0,26,0,0
NHL,64,0,26,0,49,0,,BOS,[],0,0,24,0,25,0,1957-58,,0,51,0,0
NHL,0,0,27,0,44,0,,BOS,[],0,0,23,0,21,0,1958-59,,0,61,0,0
NHL,69,0,28,0,45,0,,BOS,[],0,0,33,0,12,0,1959-60,,0,26,0,0
NHL,67,0,29,0,50,0,,BOS,[],0,0,35,0,15,0,1960-61,,0,35,0,0
NHL,0,0,30,0,50,0,,BOS,[],0,0,31,0,19,0,1961-62,,0,26,0,0
NHL,65,0,31,0,35,0,,BOS,[],0,0,18,0,17,0,1962-63,,0,6,0,0
NHL,65,1,32,0,11,0,,BOS,[],0,5,4,0,7,1,1963-64,,1,15,0,0
