age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
21,,0,0,3,0,NHL,11,0,1952-53,0,0,0,,0,9,,BOS,3
25,,0,0,1,0,NHL,0,0,1956-57,0,0,0,,0,2,,BOS,1
26,,0,0,3,0,NHL,0,0,1957-58,0,0,9,,0,2,,BOS,12
27,,0,0,2,0,NHL,7,0,1958-59,0,0,4,,0,0,,BOS,6
