pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,MoDo HK Ornskoldsvik U18,0,0,0,Swe-U18,3,1999-00,15,0
18,MoDo HK Ornskoldsvik U18,6,0,13,Swe-U18,16,2000-01,16,7
0,MoDo HK Ornskoldsvik Jr.,0,0,0,Swe-Jr.,1,2000-01,16,0
10,MODO Hockey Ornskoldsvik Jr.,7,0,8,Swe-Jr.,21,2001-02,17,1
6,Sweden,1,-4,3,WJ18-A,8,2001-02,17,2
31,MODO Hockey Ornskoldsvik Jr.,6,0,10,Swe-Jr.,7,2002-03,18,4
16,MODO Hockey Ornskoldsvik,5,0,6,Sweden,42,2002-03,18,1
4,Sweden,1,0,2,WJC-A,6,2002-03,18,1
16,MODO Hockey Ornskoldsvik,5,-2,6,SEL,42,2002-03,18,1
6,MODO Hockey Ornskoldsvik,4,0,5,Sweden,33,2003-04,19,1
0,Sweden,2,0,2,WJC-A,6,2003-04,19,0
6,MODO Hockey Ornskoldsvik,4,6,5,SEL,33,2003-04,19,1
24,MODO Hockey Ornskoldsvik,10,0,14,Sweden,49,2004-05,20,4
24,MODO Hockey Ornskoldsvik,10,12,14,SEL,49,2004-05,20,4
48,MODO Hockey Ornskoldsvik,7,0,11,Sweden,47,2005-06,21,4
48,MODO Hockey Ornskoldsvik,7,13,11,SEL,47,2005-06,21,4
52,MODO Hockey Ornskoldsvik,21,0,28,Sweden,55,2006-07,22,7
10,Sweden,2,0,2,WC-A,9,2006-07,22,0
52,MODO Hockey Ornskoldsvik,21,5,28,SEL,55,2006-07,22,7
0,Sweden,0,2,0,WC-A,2,2008-09,24,0
4,Sweden,2,3,2,Olympics,4,2009-10,25,0
4,Salzburg EC,0,0,1,Austria,5,2012-13,28,1
4,EC Red Bull Salzburg,0,0,1,Austria,5,2012-13,28,1
