year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1980-81,16,11,0,5,0,Sweden-3,22,Fagersta HK,16
1981-82,17,3,40,1,0,Sweden,31,Leksands IF,4
1981-82,17,1,18,2,0,WJC-A,7,Sweden,3
1981-82,17,2,10,1,0,EJC-A,5,Sweden,3
1982-83,18,9,72,6,0,Sweden,33,Leksands IF,15
1982-83,18,0,0,1,0,WJC-A,1,Sweden,1
1983-84,19,5,53,11,0,Sweden,36,Leksands IF,16
1983-84,19,1,18,4,0,WJC-A,7,Sweden,5
1984-85,20,5,92,11,0,AHL,36,Binghamton Whalers,16
1984-85,20,1,22,2,0,WEC-A,9,Sweden,3
1986-87,22,0,0,0,0,RV-87,2,NHL All-Stars,0
1989-90,25,2,18,0,0,WEC-A,7,Sweden,2
1991-92,27,0,4,0,0,Can-Cup,3,Sweden,0
1994-95,30,0,8,0,0,Sweden,2,Leksands IF,0
1997-98,33,0,4,1,0,Olympics,3,Sweden,1
