pim,team,assists,plus_minus,points,league,games_played,year,age,goals
82,Granby Bisons,15,0,25,QMJHL,64,1992-93,17,10
161,Granby Bisons,12,0,23,QMJHL,59,1993-94,18,11
268,Granby Bisons,26,0,40,QMJHL,56,1994-95,19,14
199,Albany River Rats,13,0,29,AHL,70,1995-96,20,16
204,Albany River Rats,27,0,43,AHL,77,1996-97,21,16
256,Albany River Rats,29,1,49,AHL,76,1997-98,22,20
160,Albany River Rats,31,7,65,AHL,78,1998-99,23,34
67,Philadelphia Phantoms,6,2,9,AHL,15,1999-00,24,3
56,Milwaukee Admirals,9,2,16,IHL,27,1999-00,24,7
113,Quebec Citadelles,21,-5,42,AHL,66,2000-01,25,21
4,Bracknell Bees,3,0,7,Britain,8,2001-02,26,4
34,Kolner Haie,6,0,11,Germany,27,2001-02,26,5
87,Hershey Bears,40,-1,59,AHL,67,2002-03,27,19
79,Krefeld Pinguine,19,0,26,Germany,43,2003-04,28,7
38,St-Georges Garaga,58,0,101,QNAHL,57,2004-05,29,43
48,Kassel Huskies,11,0,16,Germany,41,2005-06,30,5
68,SonderjyskE Vojens,31,0,51,Denmark,36,2006-07,31,20
93,SonderjyskE Vojens,36,0,67,Denmark,45,2007-08,32,31
