pim,team,assists,plus_minus,points,league,games_played,year,age,goals
18,Granby Bisons,0,0,1,QMJHL,6,1993-94,18,1
50,Granby Bisons,8,0,11,QMJHL,13,1994-95,19,3
6,Albany River Rats,0,0,0,AHL,4,1995-96,20,0
15,Albany River Rats,3,0,6,AHL,8,1996-97,21,3
4,Albany River Rats,5,0,10,AHL,13,1997-98,22,5
0,Albany River Rats,2,0,6,AHL,5,1998-99,23,4
2,Milwaukee Admirals,0,0,0,IHL,3,1999-00,24,0
12,Quebec Citadelles,2,0,6,AHL,9,2000-01,25,4
42,Kolner Haie,1,0,2,Germany,12,2001-02,26,1
4,Hershey Bears,2,1,2,AHL,3,2002-03,27,0
