giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
0,NHL,73,2,23,0,0,138,38,0,4,966,PHI,0,0,[],14.5,15,18,9,20,0,0,2005-06,0,13:14,5,18,0,14
0,NHL,81,1,24,0,0,134,28,0,1,1178,PHI,0,0,[],11.9,12,12,-32,16,0,2,2006-07,0,14:32,2,41,3,8
32,NHL,74,3,25,72,288,173,50,64,8,1322,PHI,40,38.5,"[{'link': '/awards/voting-2008.html#byng', 'name': 'Byng-23'}]",7.5,9,37,0,13,45,0,2007-08,59,17:52,4,19,5,24
21,NHL,82,2,26,437,352,234,46,92,2,1539,CBJ,43,48.0,"[{'link': '/awards/voting-2009.html#selke', 'name': 'Selke-64'}]",11.1,17,20,-10,26,404,0,2008-09,52,18:46,9,53,1,17
18,NHL,82,4,27,332,330,221,55,107,12,1572,CBJ,36,52.8,[],10.4,14,32,-16,23,372,1,2009-10,60,19:10,8,40,0,20
20,NHL,82,3,28,109,363,220,57,114,5,1576,CBJ,44,50.5,[],11.4,14,32,3,25,111,3,2010-11,70,19:13,8,38,0,27
24,NHL,77,3,29,156,302,200,40,102,5,1401,CBJ,45,49.0,[],10.0,15,20,-10,20,150,0,2011-12,70,18:11,5,27,1,14
11,NHL,0,0,30,54,169,96,18,51,3,887,CBJ,22,50.0,[],8.3,6,10,3,8,54,0,2012-13,45,18:29,2,16,0,7
26,NHL,74,3,31,15,216,136,34,113,4,1197,CBJ,31,62.5,[],13.2,9,16,-3,18,25,1,2013-14,36,16:11,8,26,1,11
11,NHL,67,0,32,13,177,96,15,114,0,926,PHI,9,40.9,[],9.4,7,6,-9,9,9,0,2014-15,40,13:49,2,19,0,6
7,NHL,39,0,33,3,72,48,11,59,1,396,PHI,4,40.0,[],4.2,1,9,1,2,2,0,2015-16,15,10:10,1,15,0,8
