pim,team,assists,plus_minus,points,league,games_played,year,age,goals
10,Georgetown Raiders,8,0,14,ON-Jr.A,41,1995-96,15,6
58,Georgetown Raiders,26,0,44,ON-Jr.A,51,1996-97,16,18
62,London Knights,27,16,36,OHL,65,1997-98,17,9
66,London Knights,20,3,38,OHL,66,1998-99,18,18
78,London Knights,26,-25,49,OHL,56,1999-00,19,23
91,Portland Pirates,15,-17,25,AHL,76,2000-01,20,10
28,Portland Pirates,8,2,11,AHL,29,2001-02,21,3
43,Richmond Renegades,4,-7,10,ECHL,25,2001-02,21,6
49,Portland Pirates,7,3,8,AHL,36,2002-03,22,1
37,Norfolk Admirals,0,0,1,AHL,9,2004-05,24,1
154,Greenville Grrrowl,19,-4,30,ECHL,55,2004-05,24,11
129,Iowa Stars,6,3,13,AHL,43,2005-06,25,7
75,Greenville Grrrowl,4,10,14,ECHL,14,2005-06,25,10
110,Iowa Stars,5,-1,8,AHL,31,2006-07,26,3
