pim,team,assists,plus_minus,points,league,games_played,year,age,goals
4,HC Slavia Praha,7,0,13,CzRep,20,1994-95,18,6
6,HC Slavia Praha,1,0,4,CzRep,20,1995-96,19,3
18,HC Slavia Praha,12,0,30,CzRep,45,1996-97,20,18
22,2 Teams,20,0,48,CzRep,48,1997-98,21,28
6,HC Slavia Praha,5,0,7,CzRep,14,1997-98,21,2
16,HC Keramika Plzen,15,0,41,CzRep,34,1997-98,21,26
30,HC Sparta Praha,14,0,37,CzRep,52,1998-99,22,23
4,Czech Republic,4,0,10,Nat-Tm,4,1998-99,22,6
56,JYP Jyvaskyla,28,0,62,Finland,53,1999-00,23,34
51,HIFK Helsinki,28,0,60,Finland,56,2000-01,24,32
16,Manchester Monarchs,21,16,37,AHL,48,2001-02,25,16
0,San Antonio Rampage,1,1,3,AHL,2,2003-04,27,2
34,Avangard Omsk,5,0,15,Russia,29,2003-04,27,10
56,Avangard Omsk,16,0,28,Russia,53,2004-05,28,12
58,HC Slavia Praha,23,0,44,CzRep,52,2005-06,29,21
0,Czech Republic,0,-2,0,WC-A,7,2005-06,29,0
66,HC Slavia Praha,23,0,45,CzRep,52,2006-07,30,22
0,Czech Republic,0,-1,1,WC-A,7,2006-07,30,1
61,HC Slavia Praha,11,0,36,CzRep,40,2007-08,31,25
44,HC Slavia Praha,41,0,68,CzRep,46,2008-09,32,27
40,Torpedo Nizhny Novgorod,20,0,34,KHL,53,2009-10,33,14
20,HC Davos,28,0,49,Swiss,45,2010-11,34,21
18,HC Lugano,33,0,49,Swiss,45,2011-12,35,16
6,HC Slavia Praha,3,0,15,CzRep,13,2012-13,36,12
8,2 Teams,11,0,17,Swiss,20,2012-13,36,6
4,HC Lugano,0,0,0,Swiss,8,2012-13,36,0
4,SC Bern,11,0,17,Swiss,12,2012-13,36,6
